Date,Price,Open,High,Low,Vol.,Change %
2005-10-31,"5,317.30","5,213.40","5,318.40","5,213.40",,1.99%
2005-11-01,"5,344.30","5,317.30","5,350.30","5,304.90",,0.51%
2005-11-02,"5,358.60","5,344.30","5,364.70","5,316.00",,0.27%
2005-11-03,"5,431.90","5,358.60","5,431.90","5,358.60",,1.37%
2005-11-04,"5,423.60","5,431.90","5,446.40","5,418.00",,-0.15%
2005-11-07,"5,460.80","5,423.60","5,471.00","5,415.50",,0.69%
2005-11-08,"5,460.90","5,460.80","5,481.70","5,451.10",,0.00%
2005-11-09,"5,439.80","5,460.90","5,469.40","5,439.00",,-0.39%
2005-11-10,"5,423.50","5,439.80","5,463.90","5,423.50",,-0.30%
2005-11-11,"5,465.10","5,423.50","5,468.80","5,423.50",,0.77%
2005-11-14,"5,470.00","5,465.10","5,485.90","5,455.60",,0.09%
2005-11-15,"5,439.60","5,470.00","5,470.00","5,424.60",,-0.56%
2005-11-16,"5,430.00","5,439.60","5,442.20","5,391.70",,-0.18%
2005-11-17,"5,460.00","5,430.00","5,480.10","5,430.00",,0.55%
2005-11-18,"5,498.90","5,460.00","5,531.60","5,460.00",,0.71%
2005-11-21,"5,497.90","5,498.90","5,509.40","5,486.20",,-0.02%
2005-11-22,"5,517.20","5,497.90","5,522.40","5,497.90",,0.35%
2005-11-23,"5,531.70","5,517.20","5,532.70","5,507.10",,0.26%
2005-11-24,"5,511.00","5,531.70","5,539.00","5,499.50",,-0.37%
2005-11-25,"5,523.80","5,511.00","5,531.40","5,511.00",,0.23%
2005-11-28,"5,477.40","5,523.80","5,554.90","5,477.40",,-0.84%
2005-11-29,"5,491.00","5,477.40","5,507.40","5,451.30",,0.25%
2005-11-30,"5,423.20","5,491.00","5,491.00","5,423.20",,-1.23%
2005-12-01,"5,486.10","5,423.20","5,494.70","5,423.20",,1.16%
2005-12-02,"5,528.10","5,486.10","5,528.10","5,485.00",,0.77%
2005-12-05,"5,510.40","5,528.10","5,532.50","5,498.30",,-0.32%
2005-12-06,"5,538.80","5,510.40","5,546.90","5,505.90",,0.52%
2005-12-07,"5,528.80","5,538.80","5,574.00","5,518.40",,-0.18%
2005-12-08,"5,531.10","5,528.80","5,531.90","5,492.80",,0.04%
2005-12-09,"5,517.40","5,531.10","5,531.10","5,504.40",,-0.25%
2005-12-12,"5,501.50","5,517.40","5,548.80","5,494.20",,-0.29%
2005-12-13,"5,507.20","5,501.50","5,527.20","5,499.20",,0.10%
2005-12-14,"5,521.10","5,507.20","5,525.00","5,503.50",,0.25%
2005-12-15,"5,495.30","5,521.10","5,530.20","5,489.30",,-0.47%
2005-12-16,"5,531.60","5,495.30","5,552.60","5,495.30",,0.66%
2005-12-19,"5,539.80","5,531.60","5,548.40","5,525.70",,0.15%
2005-12-20,"5,547.90","5,539.80","5,552.20","5,524.70",,0.15%
2005-12-21,"5,587.40","5,547.90","5,590.20","5,547.90",,0.71%
2005-12-22,"5,597.00","5,587.40","5,599.30","5,584.80",,0.17%
2005-12-23,"5,595.40","5,597.00","5,608.20","5,588.00",,-0.03%
2005-12-28,"5,622.80","5,595.40","5,622.80","5,591.90",,0.49%
2005-12-29,"5,638.30","5,622.80","5,647.20","5,622.80",,0.28%
2005-12-30,"5,618.80","5,638.30","5,640.00","5,596.80",,-0.35%
2006-01-03,"5,681.50","5,618.80","5,682.20","5,618.80",,1.12%
2006-01-04,"5,714.60","5,681.50","5,716.40","5,681.50",,0.58%
2006-01-05,"5,691.20","5,714.60","5,722.40","5,686.40",,-0.41%
2006-01-06,"5,731.80","5,691.20","5,731.80","5,691.20",,0.71%
2006-01-09,"5,731.50","5,731.80","5,750.30","5,725.90",,-0.01%
2006-01-10,"5,688.80","5,731.50","5,731.50","5,686.10",,-0.75%
2006-01-11,"5,731.50","5,688.80","5,731.50","5,688.80",,0.75%
2006-01-12,"5,735.10","5,731.50","5,744.60","5,724.90",,0.06%
2006-01-13,"5,711.00","5,735.10","5,735.10","5,690.90",,-0.42%
2006-01-16,"5,740.20","5,711.00","5,740.20","5,707.20",,0.51%
2006-01-17,"5,699.00","5,740.20","5,740.20","5,693.10",,-0.72%
2006-01-18,"5,663.70","5,699.00","5,699.00","5,634.80",,-0.62%
2006-01-19,"5,693.20","5,663.70","5,710.00","5,663.70",,0.52%
2006-01-20,"5,672.40","5,693.20","5,729.80","5,666.50",,-0.37%
2006-01-23,"5,660.90","5,672.40","5,672.40","5,625.00",,-0.20%
2006-01-24,"5,633.80","5,660.90","5,679.00","5,630.40",,-0.48%
2006-01-25,"5,704.40","5,633.80","5,704.40","5,633.80",,1.25%
2006-01-26,"5,722.60","5,704.40","5,744.00","5,698.50",,0.32%
2006-01-27,"5,786.80","5,722.60","5,788.20","5,722.60",,1.12%
2006-01-30,"5,779.80","5,786.80","5,796.10","5,772.70",,-0.12%
2006-01-31,"5,760.30","5,779.80","5,792.50","5,760.30",,-0.34%
2006-02-01,"5,801.60","5,760.30","5,816.00","5,746.20",,0.72%
2006-02-02,"5,747.30","5,801.60","5,811.80","5,743.00",,-0.94%
2006-02-03,"5,759.30","5,747.30","5,766.70","5,728.20",,0.21%
2006-02-06,"5,772.40","5,759.30","5,790.40","5,759.30",,0.23%
2006-02-07,"5,746.80","5,772.40","5,781.30","5,734.70",,-0.44%
2006-02-08,"5,725.10","5,746.80","5,746.80","5,681.90",,-0.38%
2006-02-09,"5,808.70","5,725.10","5,808.90","5,725.10",,1.46%
2006-02-10,"5,764.10","5,808.70","5,808.70","5,764.10",,-0.77%
2006-02-13,"5,793.50","5,764.10","5,793.50","5,760.30",,0.51%
2006-02-14,"5,792.30","5,793.50","5,828.60","5,773.70",,-0.02%
2006-02-15,"5,791.50","5,792.30","5,814.50","5,780.90",,-0.01%
2006-02-16,"5,828.90","5,791.50","5,828.90","5,791.50",,0.65%
2006-02-17,"5,846.20","5,828.90","5,863.30","5,822.40",,0.30%
2006-02-20,"5,863.00","5,846.20","5,866.70","5,839.40",,0.29%
2006-02-21,"5,857.70","5,863.00","5,888.00","5,856.90",,-0.09%
2006-02-22,"5,872.40","5,857.70","5,877.60","5,836.80",,0.25%
2006-02-23,"5,836.00","5,872.40","5,878.80","5,829.40",,-0.62%
2006-02-24,"5,860.50","5,836.00","5,864.00","5,836.00",,0.42%
2006-02-27,"5,875.90","5,860.50","5,893.30","5,860.50",,0.26%
2006-02-28,"5,791.50","5,875.90","5,877.40","5,788.70",,-1.44%
2006-03-01,"5,844.10","5,791.50","5,844.10","5,783.90",,0.91%
2006-03-02,"5,833.00","5,844.10","5,880.00","5,803.70",,-0.19%
2006-03-03,"5,858.70","5,833.00","5,864.00","5,803.80",,0.44%
2006-03-06,"5,897.80","5,858.70","5,924.50","5,858.70",,0.67%
2006-03-07,"5,857.40","5,897.80","5,897.80","5,830.70",,-0.68%
2006-03-08,"5,812.90","5,857.40","5,857.60","5,790.90",,-0.76%
2006-03-09,"5,855.90","5,812.90","5,857.10","5,812.90",,0.74%
2006-03-10,"5,907.90","5,855.90","5,909.10","5,838.20",,0.89%
2006-03-13,"5,952.80","5,907.90","5,959.90","5,907.90",,0.76%
2006-03-14,"5,950.60","5,952.80","5,978.60","5,940.70",,-0.04%
2006-03-15,"5,965.10","5,950.60","5,980.50","5,950.60",,0.24%
2006-03-16,"5,993.20","5,965.10","5,995.20","5,951.00",,0.47%
2006-03-17,"5,999.40","5,993.20","6,044.00","5,992.80",,0.10%
2006-03-20,"5,991.70","5,999.40","6,039.10","5,986.90",,-0.13%
2006-03-21,"5,991.30","5,991.70","5,992.90","5,956.70",,-0.01%
2006-03-22,"6,007.50","5,991.30","6,012.60","5,957.80",,0.27%
2006-03-23,"5,990.10","6,007.50","6,029.40","5,974.80",,-0.29%
2006-03-24,"6,036.30","5,990.10","6,037.90","5,990.10",,0.77%
2006-03-27,"5,972.20","6,036.30","6,047.00","5,971.40",,-1.06%
2006-03-28,"5,935.70","5,972.20","6,004.30","5,929.70",,-0.61%
2006-03-29,"5,959.20","5,935.70","5,979.70","5,927.20",,0.40%
2006-03-30,"6,015.20","5,959.20","6,036.00","5,959.20",,0.94%
2006-03-31,"5,964.60","6,015.20","6,019.20","5,961.40",,-0.84%
2006-04-03,"6,024.30","5,964.60","6,033.50","5,964.60",,1.00%
2006-04-04,"6,004.70","6,024.30","6,024.30","5,984.30",,-0.33%
2006-04-05,"6,044.10","6,004.70","6,047.50","5,983.50",,0.66%
2006-04-06,"6,045.70","6,044.10","6,073.30","6,037.60",,0.03%
2006-04-07,"6,026.10","6,045.70","6,074.20","6,020.60",,-0.32%
2006-04-10,"6,067.00","6,026.10","6,067.00","6,024.30",,0.68%
2006-04-11,"6,016.50","6,067.00","6,092.50","6,012.90",,-0.83%
2006-04-12,"6,000.80","6,016.50","6,020.00","5,974.50",,-0.26%
2006-04-13,"6,029.40","6,000.80","6,033.70","5,987.20",,0.48%
2006-04-18,"6,044.10","6,029.40","6,056.10","6,026.10",,0.24%
2006-04-19,"6,089.80","6,044.10","6,100.60","6,044.10",,0.76%
2006-04-20,"6,081.40","6,089.80","6,113.40","6,074.20",,-0.14%
2006-04-21,"6,132.70","6,081.40","6,137.10","6,077.90",,0.84%
2006-04-24,"6,098.70","6,132.70","6,136.50","6,098.70",,-0.55%
2006-04-25,"6,086.60","6,098.70","6,128.80","6,084.60",,-0.20%
2006-04-26,"6,104.30","6,086.60","6,126.50","6,086.60",,0.29%
2006-04-27,"6,060.00","6,104.30","6,104.60","6,026.20",,-0.73%
2006-04-28,"6,023.10","6,060.00","6,060.00","6,023.10",,-0.61%
2006-05-02,"6,082.10","6,023.10","6,090.70","6,022.30",,0.98%
2006-05-03,"6,010.00","6,082.10","6,100.00","6,008.70",,-1.19%
2006-05-04,"6,036.90","6,010.00","6,045.80","6,001.10",,0.45%
2006-05-05,"6,091.70","6,036.90","6,093.10","6,033.90",,0.91%
2006-05-08,"6,067.10","6,091.70","6,133.50","6,058.80",,-0.40%
2006-05-09,"6,105.60","6,067.10","6,109.70","6,054.60",,0.63%
2006-05-10,"6,083.40","6,105.60","6,110.00","6,079.60",,-0.36%
2006-05-11,"6,042.00","6,083.40","6,114.50","6,039.90",,-0.68%
2006-05-12,"5,912.10","6,042.00","6,042.00","5,912.10",,-2.15%
2006-05-15,"5,841.30","5,912.10","5,912.10","5,755.40",,-1.20%
2006-05-16,"5,846.20","5,841.30","5,883.20","5,807.10",,0.08%
2006-05-17,"5,675.50","5,846.20","5,871.60","5,675.50",,-2.92%
2006-05-18,"5,671.60","5,675.50","5,719.70","5,618.70",,-0.07%
2006-05-19,"5,657.40","5,671.60","5,715.00","5,645.40",,-0.25%
2006-05-22,"5,532.70","5,657.40","5,657.40","5,510.50",,-2.20%
2006-05-23,"5,678.70","5,532.70","5,705.90","5,532.70",,2.64%
2006-05-24,"5,587.10","5,678.70","5,678.70","5,563.50",,-1.61%
2006-05-25,"5,677.70","5,587.10","5,677.70","5,562.00",,1.62%
2006-05-26,"5,791.00","5,677.70","5,791.00","5,677.70",,2.00%
2006-05-30,"5,652.00","5,791.00","5,793.60","5,643.30",,-2.40%
2006-05-31,"5,723.80","5,652.00","5,743.80","5,591.50",,1.27%
2006-06-01,"5,749.70","5,723.80","5,754.80","5,680.60",,0.45%
2006-06-02,"5,764.60","5,749.70","5,802.90","5,745.70",,0.26%
2006-06-05,"5,762.10","5,764.60","5,789.80","5,738.90",,-0.04%
2006-06-06,"5,669.80","5,762.10","5,762.10","5,656.60",,-1.60%
2006-06-07,"5,706.30","5,669.80","5,720.60","5,638.50",,0.64%
2006-06-08,"5,562.90","5,706.30","5,706.30","5,562.90",,-2.51%
2006-06-09,"5,655.20","5,562.90","5,673.60","5,562.90",,1.66%
2006-06-12,"5,620.90","5,655.20","5,666.30","5,612.30",,-0.61%
2006-06-13,"5,519.60","5,620.90","5,620.90","5,467.40",,-1.80%
2006-06-14,"5,506.80","5,519.60","5,544.40","5,475.60",,-0.23%
2006-06-15,"5,619.30","5,506.80","5,636.80","5,506.80",,2.04%
2006-06-16,"5,597.40","5,619.30","5,701.50","5,594.30",,-0.39%
2006-06-19,"5,626.10","5,597.40","5,665.70","5,597.40",,0.51%
2006-06-20,"5,658.20","5,626.10","5,658.20","5,585.00",,0.57%
2006-06-21,"5,665.00","5,658.20","5,673.50","5,610.80",,0.12%
2006-06-22,"5,684.10","5,665.00","5,736.80","5,657.20",,0.34%
2006-06-23,"5,692.10","5,684.10","5,716.70","5,667.80",,0.14%
2006-06-26,"5,681.20","5,692.10","5,716.50","5,677.50",,-0.19%
2006-06-27,"5,652.30","5,681.20","5,729.80","5,650.00",,-0.51%
2006-06-28,"5,678.60","5,652.30","5,702.90","5,633.80",,0.47%
2006-06-29,"5,791.50","5,678.60","5,791.70","5,678.60",,1.99%
2006-06-30,"5,833.40","5,791.50","5,865.70","5,791.50",,0.72%
2006-07-03,"5,884.40","5,833.40","5,884.40","5,833.40",,0.87%
2006-07-04,"5,883.50","5,884.40","5,884.50","5,848.30",,-0.02%
2006-07-05,"5,826.70","5,883.50","5,883.50","5,815.70",,-0.97%
2006-07-06,"5,890.00","5,826.70","5,897.10","5,826.70",,1.09%
2006-07-07,"5,888.90","5,890.00","5,908.50","5,858.40",,-0.02%
2006-07-10,"5,896.90","5,888.90","5,901.00","5,856.50",,0.14%
2006-07-11,"5,857.30","5,896.90","5,896.90","5,844.00",,-0.67%
2006-07-12,"5,860.60","5,857.30","5,899.30","5,842.70",,0.06%
2006-07-13,"5,765.00","5,860.60","5,860.60","5,751.90",,-1.63%
2006-07-14,"5,707.60","5,765.00","5,765.00","5,707.60",,-1.00%
2006-07-17,"5,701.00","5,707.60","5,721.10","5,654.60",,-0.12%
2006-07-18,"5,681.70","5,701.00","5,712.60","5,658.30",,-0.34%
2006-07-19,"5,778.00","5,681.70","5,785.30","5,680.80",,1.69%
2006-07-20,"5,770.90","5,778.00","5,819.70","5,756.40",,-0.12%
2006-07-21,"5,719.70","5,770.90","5,770.90","5,700.70",,-0.89%
2006-07-24,"5,833.90","5,719.70","5,835.20","5,719.70",,2.00%
2006-07-25,"5,851.20","5,833.90","5,872.80","5,825.80",,0.30%
2006-07-26,"5,877.10","5,851.20","5,878.70","5,851.20",,0.44%
2006-07-27,"5,929.50","5,877.10","5,936.80","5,877.10",,0.89%
2006-07-28,"5,974.90","5,929.50","5,982.50","5,904.70",,0.77%
2006-07-31,"5,928.30","5,974.90","5,977.20","5,928.30",,-0.78%
2006-08-01,"5,880.80","5,928.30","5,949.80","5,867.40",,-0.80%
2006-08-02,"5,932.10","5,880.80","5,932.10","5,880.80",,0.87%
2006-08-03,"5,838.40","5,932.10","5,940.70","5,827.10",,-1.58%
2006-08-04,"5,889.40","5,838.40","5,893.30","5,836.50",,0.87%
2006-08-07,"5,828.80","5,889.40","5,889.40","5,820.90",,-1.03%
2006-08-08,"5,818.10","5,828.80","5,866.60","5,818.10",,-0.18%
2006-08-09,"5,860.50","5,818.10","5,865.90","5,778.20",,0.73%
2006-08-10,"5,823.40","5,860.50","5,860.50","5,752.60",,-0.63%
2006-08-11,"5,820.10","5,823.40","5,848.20","5,797.00",,-0.06%
2006-08-14,"5,870.90","5,820.10","5,870.90","5,820.10",,0.87%
2006-08-15,"5,897.90","5,870.90","5,903.20","5,845.00",,0.46%
2006-08-16,"5,896.60","5,897.90","5,902.80","5,848.70",,-0.02%
2006-08-17,"5,900.40","5,896.60","5,915.00","5,888.80",,0.06%
2006-08-18,"5,903.40","5,900.40","5,932.50","5,900.20",,0.05%
2006-08-21,"5,915.20","5,903.40","5,936.60","5,883.80",,0.20%
2006-08-22,"5,902.60","5,915.20","5,939.20","5,878.40",,-0.21%
2006-08-23,"5,860.00","5,902.60","5,906.30","5,853.80",,-0.72%
2006-08-24,"5,869.10","5,860.00","5,892.30","5,832.50",,0.16%
2006-08-25,"5,878.60","5,869.10","5,893.60","5,858.60",,0.16%
2006-08-29,"5,888.30","5,878.60","5,921.30","5,878.60",,0.17%
2006-08-30,"5,929.30","5,888.30","5,945.30","5,888.20",,0.70%
2006-08-31,"5,906.10","5,929.30","5,937.00","5,895.00",,-0.39%
2006-09-01,"5,949.10","5,906.10","5,967.70","5,906.10",,0.73%
2006-09-04,"5,986.60","5,949.10","5,986.60","5,947.70",,0.63%
2006-09-05,"5,981.70","5,986.60","5,991.20","5,956.30",,-0.08%
2006-09-06,"5,929.30","5,981.70","5,981.70","5,926.20",,-0.88%
2006-09-07,"5,858.10","5,929.30","5,929.30","5,853.30",,-1.20%
2006-09-08,"5,879.30","5,858.10","5,899.00","5,858.10",,0.36%
2006-09-11,"5,850.80","5,879.30","5,879.30","5,820.00",,-0.48%
2006-09-12,"5,895.50","5,850.80","5,896.90","5,824.20",,0.76%
2006-09-13,"5,892.20","5,895.50","5,913.40","5,874.50",,-0.06%
2006-09-14,"5,877.20","5,892.20","5,943.70","5,869.00",,-0.25%
2006-09-15,"5,877.00","5,877.20","5,899.20","5,864.80",,0.00%
2006-09-18,"5,890.20","5,877.00","5,911.90","5,870.40",,0.22%
2006-09-19,"5,831.80","5,890.20","5,897.40","5,831.80",,-0.99%
2006-09-20,"5,866.20","5,831.80","5,880.80","5,820.90",,0.59%
2006-09-21,"5,896.70","5,866.20","5,898.10","5,848.50",,0.52%
2006-09-22,"5,822.30","5,896.70","5,896.70","5,820.40",,-1.26%
2006-09-25,"5,798.30","5,822.30","5,847.00","5,774.50",,-0.41%
2006-09-26,"5,873.60","5,798.30","5,879.20","5,798.30",,1.30%
2006-09-27,"5,930.10","5,873.60","5,942.20","5,872.80",,0.96%
2006-09-28,"5,971.30","5,930.10","5,978.80","5,930.10",,0.69%
2006-09-29,"5,960.80","5,971.30","6,002.90","5,950.10",,-0.18%
2006-10-02,"5,957.80","5,960.80","5,985.50","5,950.90",,-0.05%
2006-10-03,"5,937.10","5,957.80","5,957.80","5,897.30",,-0.35%
2006-10-04,"5,966.50","5,937.10","5,969.10","5,921.50",,0.50%
2006-10-05,"6,004.50","5,966.50","6,016.70","5,966.50",,0.64%
2006-10-06,"6,001.20","6,004.50","6,014.30","5,978.10",,-0.05%
2006-10-09,"6,030.90","6,001.20","6,044.50","5,994.80",,0.49%
2006-10-10,"6,072.70","6,030.90","6,076.30","6,030.20",,0.69%
2006-10-11,"6,073.50","6,072.70","6,081.90","6,044.70",,0.01%
2006-10-12,"6,121.30","6,073.50","6,121.70","6,069.00",,0.79%
2006-10-13,"6,157.30","6,121.30","6,170.50","6,105.30",,0.59%
2006-10-16,"6,172.40","6,157.30","6,184.30","6,149.30",,0.25%
2006-10-17,"6,108.60","6,172.40","6,174.70","6,105.80",,-1.03%
2006-10-18,"6,150.40","6,108.60","6,166.80","6,108.60",,0.68%
2006-10-19,"6,156.00","6,150.40","6,183.50","6,113.10",,0.09%
2006-10-20,"6,155.20","6,156.00","6,199.80","6,134.30",,-0.01%
2006-10-23,"6,166.10","6,155.20","6,181.10","6,129.10",,0.18%
2006-10-24,"6,182.50","6,166.10","6,186.90","6,161.30",,0.27%
2006-10-25,"6,214.60","6,182.50","6,216.10","6,178.80",,0.52%
2006-10-26,"6,184.80","6,214.60","6,244.60","6,179.70",,-0.48%
2006-10-27,"6,160.90","6,184.80","6,206.00","6,132.70",,-0.39%
2006-10-30,"6,126.80","6,160.90","6,160.90","6,112.90",,-0.55%
2006-10-31,"6,129.20","6,126.80","6,149.90","6,110.90",,0.04%
2006-11-01,"6,149.60","6,129.20","6,180.70","6,129.20",,0.33%
2006-11-02,"6,149.30","6,149.60","6,172.00","6,112.90",,0.00%
2006-11-03,"6,148.10","6,149.30","6,177.30","6,134.00",,-0.02%
2006-11-06,"6,224.50","6,148.10","6,224.50","6,146.50",,1.24%
2006-11-07,"6,244.00","6,224.50","6,244.50","6,219.70",,0.31%
2006-11-08,"6,239.00","6,244.00","6,244.00","6,205.70",,-0.08%
2006-11-09,"6,231.50","6,239.00","6,250.40","6,205.10",,-0.12%
2006-11-10,"6,208.40","6,231.50","6,233.10","6,198.60",,-0.37%
2006-11-13,"6,194.20","6,208.40","6,239.80","6,171.90",,-0.23%
2006-11-14,"6,186.60","6,194.20","6,223.90","6,167.30",,-0.12%
2006-11-15,"6,229.80","6,186.60","6,229.80","6,186.60",,0.70%
2006-11-16,"6,254.90","6,229.80","6,256.80","6,212.10",,0.40%
2006-11-17,"6,192.00","6,254.90","6,254.90","6,178.90",,-1.01%
2006-11-20,"6,204.50","6,192.00","6,218.90","6,148.30",,0.20%
2006-11-21,"6,202.60","6,204.50","6,228.40","6,199.70",,-0.03%
2006-11-22,"6,160.30","6,202.60","6,233.10","6,146.30",,-0.68%
2006-11-23,"6,140.00","6,160.30","6,181.70","6,115.10",,-0.33%
2006-11-24,"6,122.10","6,140.00","6,140.00","6,068.10",,-0.29%
2006-11-27,"6,050.10","6,122.10","6,129.50","6,050.10",,-1.18%
2006-11-28,"6,025.90","6,050.10","6,062.80","6,011.80",,-0.40%
2006-11-29,"6,084.40","6,025.90","6,098.60","6,025.90",,0.97%
2006-11-30,"6,048.80","6,084.40","6,108.90","6,043.90",,-0.59%
2006-12-01,"6,021.50","6,048.80","6,087.40","5,985.20",,-0.45%
2006-12-04,"6,050.40","6,021.50","6,058.10","6,019.40",,0.48%
2006-12-05,"6,086.40","6,050.40","6,097.40","6,047.10",,0.60%
2006-12-06,"6,090.30","6,086.40","6,105.70","6,068.10",,0.06%
2006-12-07,"6,131.50","6,090.30","6,145.30","6,082.80",,0.68%
2006-12-08,"6,152.40","6,131.50","6,157.10","6,106.60",,0.34%
2006-12-11,"6,159.80","6,152.40","6,187.00","6,147.10",,0.12%
2006-12-12,"6,156.40","6,159.80","6,164.80","6,137.80",,-0.06%
2006-12-13,"6,192.50","6,156.40","6,196.60","6,149.40",,0.59%
2006-12-14,"6,228.00","6,192.50","6,230.60","6,192.50",,0.57%
2006-12-15,"6,260.00","6,228.00","6,271.40","6,228.00",,0.51%
2006-12-18,"6,247.40","6,260.00","6,269.10","6,240.10",,-0.20%
2006-12-19,"6,203.90","6,247.40","6,247.40","6,192.00",,-0.70%
2006-12-20,"6,198.60","6,203.90","6,240.10","6,197.90",,-0.09%
2006-12-21,"6,183.70","6,198.60","6,203.50","6,171.20",,-0.24%
2006-12-22,"6,190.00","6,183.70","6,191.10","6,175.50",,0.10%
2006-12-27,"6,245.20","6,190.00","6,248.10","6,190.00",,0.89%
2006-12-28,"6,240.90","6,245.20","6,258.70","6,232.30",,-0.07%
2006-12-29,"6,220.80","6,240.90","6,245.20","6,207.60",,-0.32%
2007-01-02,"6,310.90","6,220.80","6,312.50","6,220.80",,1.45%
2007-01-03,"6,319.00","6,310.90","6,322.00","6,296.00",,0.13%
2007-01-04,"6,287.00","6,319.00","6,319.00","6,261.00",,-0.51%
2007-01-05,"6,220.10","6,287.00","6,287.00","6,220.10",,-1.06%
2007-01-08,"6,194.20","6,220.10","6,246.00","6,187.00",,-0.42%
2007-01-09,"6,196.10","6,194.20","6,218.50","6,190.40",,0.03%
2007-01-10,"6,160.70","6,196.10","6,196.10","6,142.00",,-0.57%
2007-01-11,"6,230.10","6,160.70","6,233.10","6,130.20",,1.13%
2007-01-12,"6,239.00","6,230.10","6,247.60","6,204.30",,0.14%
2007-01-15,"6,263.50","6,239.00","6,279.70","6,239.00",,0.39%
2007-01-16,"6,215.70","6,263.50","6,266.40","6,206.40",,-0.76%
2007-01-17,"6,204.50","6,215.70","6,227.00","6,163.50",,-0.18%
2007-01-18,"6,210.30","6,204.50","6,257.20","6,204.50",,0.09%
2007-01-19,"6,237.20","6,210.30","6,243.30","6,178.00",,0.43%
2007-01-22,"6,218.40","6,237.20","6,270.90","6,215.80",,-0.30%
2007-01-23,"6,227.60","6,218.40","6,240.70","6,189.20",,0.15%
2007-01-24,"6,314.80","6,227.60","6,320.90","6,227.60",,1.40%
2007-01-25,"6,269.30","6,314.80","6,335.10","6,262.10",,-0.72%
2007-01-26,"6,228.00","6,269.30","6,271.40","6,226.40",,-0.66%
2007-01-29,"6,239.90","6,228.00","6,253.70","6,216.00",,0.19%
2007-01-30,"6,242.00","6,239.90","6,250.10","6,212.50",,0.03%
2007-01-31,"6,203.10","6,242.00","6,257.30","6,197.50",,-0.62%
2007-02-01,"6,282.20","6,203.10","6,300.30","6,203.10",,1.28%
2007-02-02,"6,310.90","6,282.20","6,329.00","6,282.20",,0.46%
2007-02-05,"6,317.90","6,310.90","6,328.90","6,294.70",,0.11%
2007-02-06,"6,346.30","6,317.90","6,369.70","6,317.90",,0.45%
2007-02-07,"6,369.50","6,346.30","6,379.80","6,338.20",,0.37%
2007-02-08,"6,346.40","6,369.50","6,375.00","6,330.10",,-0.36%
2007-02-09,"6,382.80","6,346.40","6,395.40","6,346.40",,0.57%
2007-02-12,"6,353.50","6,382.80","6,383.10","6,344.70",,-0.46%
2007-02-13,"6,381.80","6,353.50","6,381.80","6,353.50",,0.45%
2007-02-14,"6,421.20","6,381.80","6,421.20","6,378.60",,0.62%
2007-02-15,"6,433.30","6,421.20","6,435.30","6,397.20",,0.19%
2007-02-16,"6,419.50","6,433.30","6,439.20","6,407.30",,-0.21%
2007-02-19,"6,444.40","6,419.50","6,451.40","6,419.50",,0.39%
2007-02-20,"6,412.30","6,444.40","6,448.10","6,392.40",,-0.50%
2007-02-21,"6,357.10","6,412.30","6,430.40","6,352.10",,-0.86%
2007-02-22,"6,380.90","6,357.10","6,416.00","6,357.10",,0.37%
2007-02-23,"6,401.50","6,380.90","6,401.50","6,357.10",,0.32%
2007-02-26,"6,434.70","6,401.50","6,446.80","6,401.50",,0.52%
2007-02-27,"6,286.10","6,434.70","6,434.70","6,270.50",,-2.31%
2007-02-28,"6,171.50","6,286.10","6,286.10","6,166.20",,-1.82%
2007-03-01,"6,116.00","6,171.50","6,230.70","6,038.90",,-0.90%
2007-03-02,"6,116.20","6,116.00","6,164.40","6,085.60",,0.00%
2007-03-05,"6,058.70","6,116.20","6,116.20","5,989.60",,-0.94%
2007-03-06,"6,138.50","6,058.70","6,138.50","6,058.70",,1.32%
2007-03-07,"6,156.50","6,138.50","6,167.60","6,106.10",,0.29%
2007-03-08,"6,227.70","6,156.50","6,233.10","6,156.50",,1.16%
2007-03-09,"6,245.20","6,227.70","6,255.80","6,190.30",,0.28%
2007-03-12,"6,233.30","6,245.20","6,276.30","6,219.30",,-0.19%
2007-03-13,"6,161.20","6,233.30","6,240.70","6,161.20",,-1.16%
2007-03-14,"6,000.70","6,161.20","6,161.20","6,000.70",,-2.61%
2007-03-15,"6,133.20","6,000.70","6,133.20","6,000.70",,2.21%
2007-03-16,"6,130.60","6,133.20","6,142.20","6,094.70",,-0.04%
2007-03-19,"6,189.40","6,130.60","6,200.60","6,130.60",,0.96%
2007-03-20,"6,220.30","6,189.40","6,220.30","6,159.40",,0.50%
2007-03-21,"6,256.80","6,220.30","6,287.50","6,207.70",,0.59%
2007-03-22,"6,318.00","6,256.80","6,342.10","6,256.80",,0.98%
2007-03-23,"6,339.40","6,318.00","6,350.40","6,296.60",,0.34%
2007-03-26,"6,291.90","6,339.40","6,355.30","6,274.10",,-0.75%
2007-03-27,"6,292.60","6,291.90","6,337.70","6,276.80",,0.01%
2007-03-28,"6,267.20","6,292.60","6,304.90","6,250.10",,-0.40%
2007-03-29,"6,324.20","6,267.20","6,334.70","6,267.20",,0.91%
